group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question needs to be CORRECTED.,Second_attempt|fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),Yes,30
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"Catterpillar. The word butterfly wasn't pronounced correctly, an L was missing",Second_attempt|fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),Yes,30
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question needs to be CORRECTED.,targ_24_C_new,if_i_consider_to_leave_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_C.wav,Error_Detection,targ_24,target,non_phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,No,56
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"240.

The word considered wasn't pronounced properly.",targ_24_C_new,if_i_consider_to_leave_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_C.wav,Error_Detection,targ_24,target,non_phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,No,56
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_24_C_new,if_i_consider_to_leave_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_C.wav,Error_Detection,targ_24,target,non_phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,No,56
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|targ_24_C_new,if_i_consider_to_leave_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_C.wav,Error_Detection,targ_24,target,non_phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,No,56
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Isaac Newton,fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,No,17
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,4th of July,fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,No,17
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,No,17
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,No,17
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question needs to be CORRECTED.,targ_04_C_new,what_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_C.wav,Error_Detection,targ_04,target,non_phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"""One small step for a man, one giant leap for mankind."" 

The question structure should be changed to something along the lines of, ""What were astronaut Neil Armstrong's first words when stepping on the moon?""",targ_04_C_new,what_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_C.wav,Error_Detection,targ_04,target,non_phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_04_C_new,what_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_C.wav,Error_Detection,targ_04,target,non_phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|targ_04_C_new,what_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_C.wav,Error_Detection,targ_04,target,non_phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Michael Jackson,fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question needs to be CORRECTED.,targ_16_C_new,where_do_people_get_drivers_licenses_since_is_required_as_valid_id_to_drive_targ_16_C.wav,Error_Detection,targ_16,target,non_phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,No,48
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,DMV,targ_16_C_new,where_do_people_get_drivers_licenses_since_is_required_as_valid_id_to_drive_targ_16_C.wav,Error_Detection,targ_16,target,non_phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,No,48
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,Second_attempt|targ_16_C_new,where_do_people_get_drivers_licenses_since_is_required_as_valid_id_to_drive_targ_16_C.wav,Error_Detection,targ_16,target,non_phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,DMV,Second_attempt|targ_16_C_new,where_do_people_get_drivers_licenses_since_is_required_as_valid_id_to_drive_targ_16_C.wav,Error_Detection,targ_16,target,non_phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",fill_13_new,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,Error_Detection,fill_13,filler_other,NA,NA,NA,Alice in Wonderland,No,13
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,fill_13_new,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,Error_Detection,fill_13,filler_other,NA,NA,NA,Alice in Wonderland,No,13
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",Second_attempt|fill_13_new,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,Error_Detection,fill_13,filler_other,NA,NA,NA,Alice in Wonderland,Yes,13
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_13_new,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,Error_Detection,fill_13,filler_other,NA,NA,NA,Alice in Wonderland,No,13
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Subway,fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,targ_03_B_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_was_32_years_old_targ_03_B.wav,Error_Detection,targ_03,target,phon_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Sean Connery,targ_03_B_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_was_32_years_old_targ_03_B.wav,Error_Detection,targ_03,target,phon_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_03_B_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_was_32_years_old_targ_03_B.wav,Error_Detection,targ_03,target,phon_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|targ_03_B_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_was_32_years_old_targ_03_B.wav,Error_Detection,targ_03,target,phon_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Ear,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",targ_17_D_new,how_many_days_wooed_wooled_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_D.wav,Error_Detection,targ_17,target,both_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,targ_17_D_new,how_many_days_wooed_wooled_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_D.wav,Error_Detection,targ_17,target,both_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,Second_attempt|targ_17_D_new,how_many_days_wooed_wooled_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_D.wav,Error_Detection,targ_17,target,both_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,Yes,49
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,31,Second_attempt|targ_17_D_new,how_many_days_wooed_wooled_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_D.wav,Error_Detection,targ_17,target,both_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,Yes,49
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Egypt,fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,targ_18_A_new,when_you_are_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_A.wav,Error_Detection,targ_18,target,correct,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Thermometer,targ_18_A_new,when_you_are_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_A.wav,Error_Detection,targ_18,target,correct,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_18_A_new,when_you_are_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_A.wav,Error_Detection,targ_18,target,correct,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|targ_18_A_new,when_you_are_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_A.wav,Error_Detection,targ_18,target,correct,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Spongebob Squarepants,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Forrest Gump,fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,No,19
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,No,19
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,Second_attempt|fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,Yes,19
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Fall or Autumn,Second_attempt|fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,Yes,19
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question does NOT need any corrections.,targ_02_A_new,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_clash_in_combat_targ_02_A.wav,Error_Detection,targ_02,target,correct,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,No,34
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,Knight,targ_02_A_new,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_clash_in_combat_targ_02_A.wav,Error_Detection,targ_02,target,correct,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,No,34
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_02_A_new,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_clash_in_combat_targ_02_A.wav,Error_Detection,targ_02,target,correct,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,No,34
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,NA,Second_attempt|targ_02_A_new,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_clash_in_combat_targ_02_A.wav,Error_Detection,targ_02,target,correct,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,No,34
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,The question needs to be CORRECTED.,targ_05_D_new,what_kind_of_weather_cooed_cooled_occur_when_is_raining_and_below_freezing_targ_05_D.wav,Error_Detection,targ_05,target,both_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,"Blizzard

The word 'could' should be pronounced more clearly.",targ_05_D_new,what_kind_of_weather_cooed_cooled_occur_when_is_raining_and_below_freezing_targ_05_D.wav,Error_Detection,targ_05,target,both_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_4,2db1a218e13ea4f1eb0a7873d39d7ec7a148291b196d67f717c2c68b7401c531,I’m good — skip to the next question,Second_attempt|targ_05_D_new,what_kind_of_weather_cooed_cooled_occur_when_is_raining_and_below_freezing_targ_05_D.wav,Error_Detection,targ_05,target,both_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
