group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Never,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Never,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,23,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Virginia,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,23236,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Virginia,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,23236,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,ADHD (currently medicated),diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,"my mom, American; my sister, American; my friend, American",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
Group_1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,I took several years of Spanish in high school and have tried to start relearning it again (but am not fluent at all).,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,High school,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Half the time,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Often,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,23,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Texas,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,76052,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Texas,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,76052,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
Group_1,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Yes,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,36,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Ohio,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,43056,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Ohio,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,43055,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,Cerebral Palsy,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,"American, Midwestern(American)",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
Group_3,0a7e93c8a9fef5f45f7261c9d427e62ccec3132846a5cc1a248083a62df4c256,I took two years of  Spanish in high school and four classes in college as part of my history major requiremment.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,38,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Connecticut,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,06470,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,Nevada,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,89101,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,American,most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
Group_3,1050ff51dd23dd08b1ea5ff356372665b1a0c04cec0b4147e2b40cc4410fca74,i learned spanish in highschool,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Female,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,['Black or African American'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Yes,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Yes,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Yes,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,28,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,North Carolina,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,27924,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,North Carolina,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,27610,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"ADHD, myopia",diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,"Standard American/Canadian, Southern American,
AAVE",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
Group_4,13e3c34f715fbfd4525ad43cd301f5a1fdcc749d43775dda84e8a7409a665498,I am level B2 in Spanish and I grew up around Latinos,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,Female,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,No,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
Group_3,1534ed3badfbec1adf21b784d8177f834f853d8cb0c265b46acc68d9d727b09d,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
