group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Half the time,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,36,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Massachusetts,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,02135,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Wisconsin,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,53703,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"My friend, Sean, standard American accent;
my dad, Don, moderate Boston accent; my colleague Egor, moderate Russian accent; my colleague Jim, standard American accent; my friend Rachel, strong Wisconsin accent.",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"I took Spanish in college, but it didn't really stick. I lived in Berlin for a summer, but only picked up enough phrases to get by when people didn't speak English.",additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Female,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,High school,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"Yes, they spoke English with a Spanish accent",household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Never,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Never,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,35,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Tennessee,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,38135,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Tennessee,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,38135,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,I'm near-sighted (but not severely) and have to wear glasses or contacts,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"My sister, American; my mother, American; my friend, American",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,I learned a little Spanish in elementary school and also learned French in high school and have studied Japanese independently on/off for years.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,33,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,New York,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,11729,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,New York,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,11787,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,"my mom, American
my wife, American
my boss, Indian
my best friend, American
my colleague, American",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I took Italian in school for about 5 years. I speak with my boss who is from India and has a heavy Indian accent everyday. I speak to my grandfather-in-law who speaks with a fairly heavy Spanish accent.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Master’s degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Never,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,32,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Florida,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,33468,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Florida,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,33468,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Mostly I speak with people with American accent,most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,NA,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,High school,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Left,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,39,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Washington,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,20015,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Utah,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,84081,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Normal English speaker's accent,most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,None.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Left,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Yes,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
