group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,That told me that I should not miss the big slot.,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,He noticed something usual about the being.,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,It is apparent that she was influence by his grape.,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,She exhumedly let herself fall asleep.,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,His finger was wet from a leak.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i told my cleague that something is wrong with the map,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,grandma told us last monday that things are great,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,she moved closer to look at the cheap,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,born said that they needed to have some uphill,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i am one hundred percent sure that i feld the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,dad told me that i should not miss the big slot,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,it is obvious to us that you need a bap,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,men notice a small issue with a thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"after the barbeque jessaday, she was left to weep",Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,she accidentally let herself fall sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,hers finger was wet from a leak,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he noticed the weight of the leaf,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"for her own benefit, she decided to consume the peel",Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he noticed something usual about the bean,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i found it amusing that he was ascared of the rut,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,the cloud in the sky apuse me as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he admired the design of the seuladoo,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,they considered the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,everyone commented on the unusual feet,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,aprin she was influenced by this gree,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,he not the something usual about the bee,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,it is obvious to us that you need a bag,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I found it amusing that he was escared of the rock,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,she didnt close her to look at the sheep,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,the men noticed a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,the cloud in the sky appears to me as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,for her own benefit she decided to consume the peel,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,everyone commented on the unusual feet,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,they considered the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I am one hundred percent certain that I felt the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,his finger was wet from a leak,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,he noticed the weight of the leaf,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,grandma told us last Monday that there is a race,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,it is aparent that she is influenced by the grape,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,she excedently allowed her self to sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,she admired the design of the stoody bood,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,the report stated that he indeeded the wheel,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,after the bahbeque she was waited to wait,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,that told me that I should not miss the big shlot,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,i told my colleague that something is wrong with the math,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,I told my colleague something is wrong with the map,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Everyone commented on the ununsual fee,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,He was scared of the bra,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,They considered the value of the b,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Was work from the colleague,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,She accidentally let her soul fall asleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,It is obvious that you need a bag,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,He knows something unusual about the bee,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,He would not use the weight,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,For her own benefit she decide to consume the bill,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,Grandma told us last Monday that there is a break,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,The report said there is a need to send a bill,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,She admired the design of the sodo boat,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,I am 100% sure I felt the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,He is apparent that he was influenced by the,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,The clouders guys sees as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,closer to look at the shape,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,The men noticed a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,The told  me I should not use the be,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb,"After the barbecue yesterday, she was left to weep",Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,They considered the value of the view,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Told my colleague something is wrong with the map.,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,To have considered to have seen a deer.,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,That told me I should have not seen the slot.,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,After the burial she was left to weep.,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,His finger was wet from an ink.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Everyone commented on the usual feed.,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,He knew something unusual about the deal.,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,He noticed the weak of the reel.,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,peeling closer to the chill.,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,I am 100% sure that I saw the hill.,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,It was apparent that he was at his grave.,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,left her fall asleep.,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,"For her own benefit, she decided to consume the pill.",Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Men notices more issues with the theme.,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Up in the sky with the assocociate.,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,It is obvious that you need a bath.,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,He was scared of the drive.,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,Here is the design of my storybook.,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c,That was last days of monsalate.,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,Grandma told us last Monday that there is a grape.,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,She accidently let herself fall asleep.,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,I am 100% sure that I felt the heat.,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,These apron that she was influenced by her great.,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,His finger was wet from a leak.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,The report said that he needed to have a seal.,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,The men noticed a small issue with the thing.,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,He noticed something unusual about the beam.,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,I told my colleague that something is wrong with the map.,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,For her own benefit she decided to consume the peel.,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,It is obvious to us that you need a bath.,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c,He noticed the weight of the lid.,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
