group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"I don't know the answer, but she said he 'has 29 years' when she should say he 'was 29 years old'",targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,Error_Detection,targ_03,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question needs to be CORRECTED.,Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,Error_Detection,targ_03,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,Yes,35
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I don't know the answer but she said 'when he had 32 years old' when she should say 'when he was 32 years old'.,Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,Error_Detection,targ_03,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,Yes,35
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,Error_Detection,fill_03,filler_other,NA,NA,NA,Simon Cowell,No,3
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Simon Cowell,fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,Error_Detection,fill_03,filler_other,NA,NA,NA,Simon Cowell,No,3
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,Error_Detection,fill_03,filler_other,NA,NA,NA,Simon Cowell,No,3
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,Error_Detection,fill_03,filler_other,NA,NA,NA,Simon Cowell,No,3
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"That is one small step for a man, and one giant step for mankind.",targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Spongebob Squarepants,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,Error_Detection,fill_04,filler_other,NA,NA,NA,Spongebob,No,4
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,snow or hail,targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Four,fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,No,38
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Eight,targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,No,38
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,No,38
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,No,38
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Ear,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question needs to be CORRECTED.,targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"Musical chairs, She pronounced something wrong",targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question needs to be CORRECTED.,Second_attempt|targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,Yes,39
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"Musical chairs, She adds the word 'loud' in between 'music' and 'stops'  for no reason",Second_attempt|targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,Yes,39
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_06_new,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,Error_Detection,fill_06,filler_other,NA,NA,NA,Peanuts,No,6
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Peanuts,fill_06_new,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,Error_Detection,fill_06,filler_other,NA,NA,NA,Peanuts,No,6
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_06_new,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,Error_Detection,fill_06,filler_other,NA,NA,NA,Peanuts,No,6
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_06_new,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,Error_Detection,fill_06,filler_other,NA,NA,NA,Peanuts,No,6
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Saint Patrick's Day,targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question needs to be CORRECTED.,fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"Caterpillar, it sounds like she says 'butterfy' instead of 'Butterfly'",fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,No,41
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Tuesday,targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,No,41
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,No,41
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,No,41
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question needs to be CORRECTED.,fill_07_new,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,Error_Detection,fill_07,filler_other,NA,NA,NA,Halloween,No,7
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"Halloween, it sounds like she said 'pumpkings' instead of 'pumpkins'",fill_07_new,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,Error_Detection,fill_07,filler_other,NA,NA,NA,Halloween,No,7
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_07_new,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,Error_Detection,fill_07,filler_other,NA,NA,NA,Halloween,No,7
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_07_new,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,Error_Detection,fill_07,filler_other,NA,NA,NA,Halloween,No,7
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,No,42
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,George Washington,targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,No,42
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,No,42
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,No,42
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,The question does NOT need any corrections.,fill_08_new,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,Error_Detection,fill_08,filler_other,NA,NA,NA,Mario,No,8
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,Mario,fill_08_new,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,Error_Detection,fill_08,filler_other,NA,NA,NA,Mario,No,8
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,I’m good — skip to the next question,Second_attempt|fill_08_new,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,Error_Detection,fill_08,filler_other,NA,NA,NA,Mario,No,8
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,NA,Second_attempt|fill_08_new,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,Error_Detection,fill_08,filler_other,NA,NA,NA,Mario,No,8
Group_2,918ef2f81e38c6d89b99ce48852d457d2581bd711922646a5a9b04a8547efa98,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",targ_11_D_new,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,Error_Detection,targ_11,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,No,43
