group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,the clouds in the sky gravisbully a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,15,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,he noticed something unusual about the bean,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,16,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,it is app parent she was influenced by his grave,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,17,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,the men notice a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,18,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,his finger was wet from a leak,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,19,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,grandma told us last monday that things have great,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,20,1
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,She leans closer to look at the sheep,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,1,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,She nahtice the wave of the leave,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,2,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,dad told me that I should not need to be slaught,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,3,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,The cloud in the sky ahpears to me as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,4,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,After the bbq yesterday she was left to weep,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,5,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,He naticed something unsualy about the bee/baby,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,6,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,I am one hondred percent zure that I felt the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,7,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,The report saying that he needed to heal,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,8,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,She presumably left her soul half sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,9,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,The men nuhticed a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,10,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,Everyone commented on the unsual feat,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,11,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,"For her own benefit, she decided to consume the pill",Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,12,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,I found it amusing that she wasnt scared of the ride,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,13,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,It is obvious to us that you need a bath,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,14,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,She admire-ed the sign of the sturdy boy,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,15,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,His finger was wet from a lake,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,16,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,It is accurate that she was ... by a grape,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,17,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,I told my callegue that something is wrong with the map,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,18,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,Grandma told us that monday that they have grape,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,19,2
Group_4,0ca17763e765e4e65a0c2352eb97c89b5556a9decadd55dab22752af4320c557,They con-see-dere the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,20,2
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,the barbecue she vate she lest a veek,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,1,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,men notice a small issue with a thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,2,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,sfinger was wet from a leak,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,3,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,told my coleet something was wrong with the mat,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,4,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,told me that i should not sto be a slot,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,5,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,[inaudible] that you need a bat,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,6,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,etts aparent she was influnce by his grade,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,7,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,her own benefit she decided to question the peel,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,8,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,one commented on the unusual fee,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,9,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,is not the weight of the lead,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,10,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,clouse in the sky is sushimi of a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,11,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,he noticed something usual about the bee,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,12,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,he admired teh design of the student book,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,13,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,founded the music that he was scared of the rut,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,14,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,first said that he [inaudible],Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,15,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,he can see the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,16,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,am one hundred percent sure that i feel the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,17,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,am told this monday that things have break,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,18,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,he accidntly let her fall sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,19,3
Group_3,0cebf80ae0e778f47efd8e65b22365fb50a487db98a8e0985c8a831df8d4012b,leaning closer to look at the cheap,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,20,3
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,His finger was wet from a leak.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,1,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,She closer to look at the cheep.,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,2,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,I found it amusing that he was a scared of the rat.,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,3,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,The report said that he needed to have cement healed.,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,4,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,The men noticed a small issue with the thing.,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,5,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,The cloud in the sky are as puny as a shape.,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,6,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,After the barbecue she was left today she was left to weep.,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,7,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,Everyone commented on the unusual feat.,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,8,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,His offering that she was influenced by his grace.,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,9,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,That told me that I should not need to be sloth.,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,10,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,I am 100% sure that I tell the heat.,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,11,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,For her own benefit she decided to consume the peel.,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,12,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,He noticed the weight of the leaves.,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,13,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,He noticed something unusual about the beam.,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,14,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,Grandma told us last Monday that Dave's away.,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,15,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,It is obvious to us that you need a bath.,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,16,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,She accidently let herself fall asleep.,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,17,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,I told my colleague that something is wrong with the math.,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,18,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,She admired the design of the sooly booth.,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,19,4
Group_3,0da8fe4902237d224b17c5f0ad7586472161ddc315062133a0f57d3666d9661d,The considered the value of the bee.,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,20,4
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Couldnt understand,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,1,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Im one hundred percent filled the heat.,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,2,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,She something by the grave,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,3,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Grandma told us last week things were great,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,4,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,I     the ride,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,5,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,His finger was wet from the lake.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,6,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,told me not to be a slob,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,7,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,For her own benifit she decided to take the pill.,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,8,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Men notices a small issue with the thing.,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,9,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Everyone commented on the unusual feed.,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,10,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,He notched the way of the leaf.,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,11,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,The cloud in the sky apears  a shape.,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,12,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,She accidently found her sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,13,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,She looked at her clothes for the cheif.,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,14,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,The can see the value of the b.,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,15,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,The report says she will venue.,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,16,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,I told my cleet that something is wrong with the mat.,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,17,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,idk,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,18,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,She admires the sle.,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,19,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Half of the barbecue has left.,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,20,5
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,the men noticed a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,1,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,They can see the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,2,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,She leaned closer to look at the cheek,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,3,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,He noticed something usual about the bean,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,4,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,The clouds in the sky appears as a shoe,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,5,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,After the barbeque Jess was left to weep,Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,6,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,He noticed the weight of the leaves,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_err_detection,NA,NA,NA,NA,No,7,6
