group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,Error_Detection,fill_31,att_check_err,NA,NA,NA,Jupiter (planet),No,31,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,Error_Detection,fill_31,att_check_err,NA,NA,NA,Jupiter (planet),No,31,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Ear,fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_05_new,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,Error_Detection,fill_05,filler_other,NA,NA,NA,ear,No,5,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,California,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",targ_20_B_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,Error_Detection,targ_20,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,No,52,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"I heard, provides a happy meal toy or plas when kids are hungry. I have no idea what it should be. Answer is McDonalds.",targ_20_B_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,Error_Detection,targ_20,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,No,52,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|targ_20_B_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,Error_Detection,targ_20,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,No,52,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|targ_20_B_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,Error_Detection,targ_20,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,No,52,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,targ_07_A_new,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,Error_Detection,targ_07,target,correct,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Musical Chairs,targ_07_A_new,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,Error_Detection,targ_07,target,correct,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|targ_07_A_new,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,Error_Detection,targ_07,target,correct,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|targ_07_A_new,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,Error_Detection,targ_07,target,correct,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,No,39,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Subway,fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_11_new,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,Error_Detection,fill_11,filler_other,NA,NA,NA,Subway,No,11,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",targ_16_B_new,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,Error_Detection,targ_16,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,No,48,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The DMV. I heard an error, but I don't know how to correct it.",targ_16_B_new,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,Error_Detection,targ_16,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,No,48,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,Second_attempt|targ_16_B_new,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,Error_Detection,targ_16,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,DMV,Second_attempt|targ_16_B_new,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,Error_Detection,targ_16,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,No,16,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,cinnamon roll,fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,No,16,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,No,16,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,No,16,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),No,32,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"How many riddles were in the bittles, the british rock band.

Should be how many MEMBERS were in the BEATLES.

I don't know the answer.",fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),No,32,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),No,32,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),No,32,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",targ_03_A_new,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,Error_Detection,targ_03,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"should be wearing KILTS to red carpets

I think the answer is Sean Connery",targ_03_A_new,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,Error_Detection,targ_03,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|targ_03_A_new,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,Error_Detection,targ_03,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|targ_03_A_new,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,Error_Detection,targ_03,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,No,35,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,targ_19_A_new,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,Error_Detection,targ_19,target,correct,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,No,51,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,the sun,targ_19_A_new,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,Error_Detection,targ_19,target,correct,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,No,51,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,Second_attempt|targ_19_A_new,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,Error_Detection,targ_19,target,correct,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,Yes,51,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,the sun,Second_attempt|targ_19_A_new,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,Error_Detection,targ_19,target,correct,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,Yes,51,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Michael Jackson,fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,No,20,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"SPHINX not FINKS.

Answer is Egypt.",fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,No,24,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Yellow,fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",targ_17_C_new,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,Error_Detection,targ_17,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"not bike tandem, tandem bike.

answer is 31",targ_17_C_new,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,Error_Detection,targ_17,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|targ_17_C_new,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,Error_Detection,targ_17,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|targ_17_C_new,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,Error_Detection,targ_17,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,No,49,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Forrest Gump,fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_12_new,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,Error_Detection,fill_12,filler_other,NA,NA,NA,Forrest Gump,No,12,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,No,18,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Coconut,fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,No,18,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,No,18,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,No,18,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_01_new,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,Error_Detection,fill_01,filler_other,NA,NA,NA,a,No,1,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,answer is A,fill_01_new,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,Error_Detection,fill_01,filler_other,NA,NA,NA,a,No,1,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_01_new,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,Error_Detection,fill_01,filler_other,NA,NA,NA,a,No,1,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|fill_01_new,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,Error_Detection,fill_01,filler_other,NA,NA,NA,a,No,1,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",targ_22_D_new,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,Error_Detection,targ_22,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,No,54,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,"There is an error there but it's hard to know what it said.

I think the answer is 300",targ_22_D_new,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,Error_Detection,targ_22,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,No,54,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|targ_22_D_new,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,Error_Detection,targ_22,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,No,54,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,NA,Second_attempt|targ_22_D_new,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,Error_Detection,targ_22,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,No,54,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,The question does NOT need any corrections.,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,Error_Detection,fill_21,filler_other,NA,NA,NA,a cow,No,21,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,Cow,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,Error_Detection,fill_21,filler_other,NA,NA,NA,a cow,No,21,1
Group_3,06549475e28535bf090e5c27b3685fb12c9426f8fc1e599da8d892c13bde7a32,I’m good — skip to the next question,Second_attempt|fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,Error_Detection,fill_21,filler_other,NA,NA,NA,a cow,No,21,1
